时间,飞艇经度,飞艇纬度,飞艇高度,飞艇航向角,飞艇翻滚角,飞艇俯仰角,相机经度,相机纬度,短波视场角高（角度）,短波视场角宽（角度）,短波视场坐标
date0405_07h22m29s,110.485103,19.1833236,19038,15.64,3.93,-2.69,110.4960263,19.19247651,17.44,21.8,"[array([110.52066658,  19.15820534]), array([110.45771341,  19.17631526]), array([110.47132004,  19.22683679]), array([110.53587904,  19.20926963])]"
